ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_AA_5_00_256,Texture_AngularSecondMoment_AA_5_01_256,Texture_AngularSecondMoment_AA_5_02_256,Texture_AngularSecondMoment_AA_5_03_256,Texture_Contrast_AA_5_00_256,Texture_Contrast_AA_5_01_256,Texture_Contrast_AA_5_02_256,Texture_Contrast_AA_5_03_256,Texture_Correlation_AA_5_00_256,Texture_Correlation_AA_5_01_256,Texture_Correlation_AA_5_02_256,Texture_Correlation_AA_5_03_256,Texture_DifferenceEntropy_AA_5_00_256,Texture_DifferenceEntropy_AA_5_01_256,Texture_DifferenceEntropy_AA_5_02_256,Texture_DifferenceEntropy_AA_5_03_256,Texture_DifferenceVariance_AA_5_00_256,Texture_DifferenceVariance_AA_5_01_256,Texture_DifferenceVariance_AA_5_02_256,Texture_DifferenceVariance_AA_5_03_256,Texture_Entropy_AA_5_00_256,Texture_Entropy_AA_5_01_256,Texture_Entropy_AA_5_02_256,Texture_Entropy_AA_5_03_256,Texture_InfoMeas1_AA_5_00_256,Texture_InfoMeas1_AA_5_01_256,Texture_InfoMeas1_AA_5_02_256,Texture_InfoMeas1_AA_5_03_256,Texture_InfoMeas2_AA_5_00_256,Texture_InfoMeas2_AA_5_01_256,Texture_InfoMeas2_AA_5_02_256,Texture_InfoMeas2_AA_5_03_256,Texture_InverseDifferenceMoment_AA_5_00_256,Texture_InverseDifferenceMoment_AA_5_01_256,Texture_InverseDifferenceMoment_AA_5_02_256,Texture_InverseDifferenceMoment_AA_5_03_256,Texture_SumAverage_AA_5_00_256,Texture_SumAverage_AA_5_01_256,Texture_SumAverage_AA_5_02_256,Texture_SumAverage_AA_5_03_256,Texture_SumEntropy_AA_5_00_256,Texture_SumEntropy_AA_5_01_256,Texture_SumEntropy_AA_5_02_256,Texture_SumEntropy_AA_5_03_256,Texture_SumVariance_AA_5_00_256,Texture_SumVariance_AA_5_01_256,Texture_SumVariance_AA_5_02_256,Texture_SumVariance_AA_5_03_256,Texture_Variance_AA_5_00_256,Texture_Variance_AA_5_01_256,Texture_Variance_AA_5_02_256,Texture_Variance_AA_5_03_256
5,2,A549,4,12,AFA,85311,131625,958,840,607,465,762.7397522007712,676.7315938155689,1.359576236152749,89432,0.6859102307818568,329.57751561795214,1,0.6481367521367521,0.7355233001348587,394.76726604318844,406.69521757699584,134.52880732393342,48.13391093152361,42.5440947723653,298.5945452355143,287.26667805084264,43.304729225090504,1207.2834046956846,0.9539202969854191,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5,3,A549,4,12,AFA,75173,160787,557,1560,40,1249,276.60856956620063,1408.2455136817741,2.092577090259955,84595,0.8445227710864257,309.3755586603059,1,0.4675315790455696,0.47787964641999053,441.8692559495216,565.3467962233447,115.6027681329474,40.508208755423254,35.73513677041127,247.73573276495785,236.629666643363,-59.82834097,1405.9717882377531,0.8886222589987588,0.5985144947572524,0.5826568983385807,0.5952347978124285,0.5973042245106582,0.10301841769634801,0.1151862706419433,0.10424860134049742,0.1043082032911983,0.6666932281301734,0.6348216619253064,0.6652092692969663,0.6627252748639567,0.47849137139868797,0.515363796091214,0.4823204490119746,0.48250537062191734,0.16061847334776305,0.1542766264238594,0.1599683352495239,0.15993688754398197,1.1408266493046364,1.1846802231140754,1.148636669439859,1.144612507886181,-0.378653786,-0.341447027,-0.376502473,-0.374004795,0.6427116383825532,0.6212993210291264,0.6426627190393048,0.6398169177896932,0.948490791151826,0.9424068646790282,0.9478756993297514,0.9478458983544008,2.3820677738312375,2.392422363749084,2.3858084528887167,2.3823719136437878,1.0378082316082886,1.069493952472132,1.0443880680993616,1.040304304594983,0.5151413461657679,0.5156631452858074,0.5185201421165502,0.514227343652764,0.15453994096552925,0.15771235398193761,0.15569218586426192,0.15463388673599066
5,4,A549,4,12,AFA,46263,57820,765,1655,569,1360,663.3586883686747,1515.6899682251476,1.2338070520155644,46907,0.7345300799171447,242.70121766913908,1,0.8001210653753027,0.8104995010089997,297.33058502417356,294.7490457999822,95.02105029939419,36.69368546545331,33.015148038438355,193.35104018371544,201.7614371666873,3.0636325993446745,846.9259735953042,0.9862707058647963,0.30921181741249815,0.30525832544793885,0.3136085360449886,0.3057364232289453,0.21086005179958917,0.22303518764492672,0.19028894583370148,0.22672950302155676,0.7176535514588496,0.6977204788893079,0.752759118995489,0.6896708251010583,0.743123484388399,0.7656710676379961,0.7020755209972805,0.7722663802401423,0.10430095482266816,0.10085475364144048,0.11046046853639992,0.09983838225942265,2.153070731700818,2.1724030148366618,2.1159984968009073,2.1735929571582213,-0.371387418,-0.346510412,-0.423327227,-0.337286624,0.7908394848210616,0.7730985902454017,0.8240051688123488,0.7654931164297765,0.8945699741002054,0.8884824061775366,0.9048555270831493,0.8866352484892216,4.311556666964365,4.325333753573921,4.2849253335689665,4.332123207359971,1.9422106799012289,1.9493678271917354,1.9257095509672062,1.9468634541366647,1.2827663273461525,1.2526531873095585,1.3490110684728194,1.2344898818164332,0.37340659478643534,0.36892209373862084,0.38482500357662985,0.3653048462094963
5,5,A549,4,12,AFA,33978,48160,728,1908,513,1684,632.9730413797163,1783.6368826887986,1.2772400611472023,34588,0.7261532183446994,207.99551257421723,1,0.7055232558139535,0.7829381730336672,254.7024271796871,267.9178978717174,88,31.063866845665743,27.892651361962706,177.24563572797888,175.116301156773,39.167280809525415,738.4823227814084,0.9823638256042558,0.4757069674666221,0.4766231955600543,0.48069640624048116,0.4721519603987119,0.13168949771689498,0.13534110733633276,0.12431955721801538,0.15473333125526012,0.7106153298255126,0.6998507006591214,0.7272682873766024,0.6480270651020322,0.5620535002652193,0.5719063210598072,0.5416511404611083,0.621559792252766,0.13032631304601652,0.128988053999346,0.133067897544434,0.12210453627304496,1.549554474210801,1.553170274440411,1.5288124502099365,1.5889942560225014,-0.416052128,-0.403116641,-0.438909317,-0.339893483,0.7462800026042805,0.7372235568465074,0.7594060175559488,0.6915942766628834,0.9341552511415525,0.9323294463318337,0.9378402213909922,0.92263333437237,3.5392389649923897,3.547883573592875,3.5376334276069703,3.571397400330414,1.4178649764939057,1.4178291671040781,1.4044928929919211,1.434260924767241,0.778445082926174,0.766484135191563,0.7873423542054052,0.7245009274817846,0.22753364516076724,0.22545631063197424,0.22791547785585475,0.21980856468426202
6,1,A549,4,13,AFA,76626,145084,1336,713,1004,276,1158.688330331741,474.1531334011954,1.6426409275114229,79752,0.8989490247375137,312.3511699271776,1,0.5281492101127623,0.6087757727521044,483.02387393408685,476.53961010602256,104.27847332982968,40.00523965357062,36.359317925395686,230.48149036592673,211.59017840421478,-30.2700876,1257.6631303726515,0.9608034908215468,0.33418581171553813,0.3254334981494047,0.33501248200794537,0.3308249402738,0.10914664479610633,0.1225416655301274,0.10800928767781365,0.1143867450675739,0.8748687222786646,0.8597560737789505,0.8759092840846616,0.8686138599645178,0.49733660346797487,0.5366229422336529,0.4938820134353962,0.5130075340737017,0.12110653810965641,0.11698991770430808,0.12146268741874207,0.11947903295183211,1.9265786078505676,1.9773878392464492,1.921809382878753,1.9438964121633822,-0.612295152,-0.578796319,-0.614027083,-0.598897371,0.9040680381644223,0.8945585206382181,0.9043417616362455,0.9001155000129375,0.9454266776019468,0.9387291672349363,0.9459953561610932,0.9428066274662129,3.3265928983422297,3.340402607675731,3.3224799167311647,3.326698723529648,1.8174319630544615,1.854846173716322,1.8138000952009392,1.8295096670958084,1.6353675451600473,1.625008746556583,1.6328024544593482,1.6268432665102441,0.43612854748903906,0.4368876030216762,0.43520293553429124,0.43530750289445397
6,2,A549,4,13,AFA,30328,73428,416,1129,205,781,322.7121801635452,936.9957135320495,2.1262423059826565,34129,0.9573410485030361,196.50651112044105,1,0.4130304515988451,0.4703132832915031,383.97172436597384,378.7241740369896,51.40038910358559,20.727741316786638,19.313207915827967,118.34324715763023,110.95262577419977,29.20297888846017,900.1879502661797,0.8886284391573149,0.8948423039025221,0.8980514716459254,0.8976410274403412,0.892775066099062,0.04603330068560235,0.043647111386053546,0.04447936594698005,0.04646980541668165,0.24835565222171924,0.2750430502895915,0.25691886408218306,0.26138246742073423,0.269301518069721,0.2587711520884989,0.2624657707216963,0.27120731537323794,0.1929460649464947,0.1943941948530842,0.19388825425426584,0.19268198048807728,0.3861436060622485,0.3775651490984617,0.37803223738886116,0.3930154625315164,-0.092744261,-0.109549616,-0.098426461,-0.099990233,0.19198347895260992,0.20691881684857277,0.1959041755235319,0.20130053886578866,0.9769833496571987,0.9781764443069733,0.9777603170265101,0.9767650972916591,2.0632433188750525,2.0621369900677045,2.0617655097021044,2.0650289537100313,0.3401103053766461,0.3339180377124082,0.33355287144188106,0.3465456571148348,0.07645361968217035,0.07676586321468193,0.075236675268469,0.07935933718275923,0.030621730091943355,0.03010324365018402,0.02992901030386208,0.03145728564986028
6,3,A549,4,13,AFA,37077,48112,669,1156,475,908,570.044636836853,1036.5107209321143,1.166006015360043,37412,0.6217453839078894,217.27379639557466,1,0.770639341536415,0.8576285086241318,246.27813546143952,247.00809703327542,94.11163583744573,34.68896103977646,31,187.7225737781217,192.88982120140193,-5.31104265,737.0681092190353,0.9910456538009195,0.9498660118018047,0.9492523276306603,0.950280092139953,0.9494359469496312,0.023045588973829585,0.023395439298700568,0.022821059628326916,0.02321584537796185,0.16560436240324686,0.16144115460958608,0.16771146001585618,0.16750841223715335,0.15821505525562102,0.16010234897333742,0.156999690173593,0.1591344886805217,0.20721256235376959,0.20699016040974136,0.2073553829783774,0.20710430895465662,0.20624295385820404,0.20821293305832503,0.20488546683209785,0.2077843455255505,-0.059985331,-0.057594002,-0.061238877,-0.060885754,0.1125748291744847,0.11077665564874381,0.11340135647778792,0.1138576958698175,0.9884772055130852,0.9883022803506496,0.9885894701858364,0.9883920773110191,2.0280118296970033,2.0283000253685484,2.027806242556845,2.0282872679119825,0.18319736488437446,0.1848174937596245,0.18206440720377093,0.18456850014758866,0.032193407817205255,0.032403720002537995,0.03201823836023365,0.03255852092008027,0.013809749197758237,0.013949789825309145,0.013709824497140088,0.013943591574510528
7,1,A549,4,14,AFA,69998,102717,456,629,153,290,284.47507071630616,469.6449327123632,1.3233650750157195,72176,0.651339740253334,298.5368011692561,1,0.681464606637655,0.7556493811717991,350.15685667730753,375.71398696348797,126.3210196285638,44.15691369072989,39.44616584663204,272.1863117615939,265.6942011704669,39.1687687041056,1078.9158723275377,0.9698237641321215,0.762439033924893,0.76031358097464,0.7618725793143918,0.7569065154823009,0.062311410575655486,0.06415776402991874,0.0635212686730626,0.06609728926847382,0.6521485967633905,0.642863374192734,0.6444196358071244,0.6355566279223774,0.3365528301043637,0.34373321198418993,0.34126727609221386,0.35118774483415016,0.18326975643040386,0.18219452532582228,0.18256467748940408,0.18106993047566652,0.7518458317324848,0.7584552130301767,0.7542856341206645,0.7680293361313857,-0.39100008,-0.3803791,-0.382404102,-0.371774267,0.5532516939236657,0.5474552637354139,0.5476940796053259,0.5438988120751086,0.9688442947121723,0.9679211179850407,0.9682393656634687,0.966951355365763,2.1989160685513403,2.1995562151915475,2.1983031789839518,2.201708132194579,0.6895344211568293,0.694297449000258,0.6907643654476019,0.7019320468629118,0.29595312419910336,0.2951319833316006,0.2937609384996991,0.29663280452725616,0.08956613369368971,0.08982243684037994,0.08932055179319054,0.09068252344893257
7,2,A549,4,14,AFA,56958,104895,545,993,286,588,404.549510165385,816.2878612310825,1.7325889370201712,65667,0.9153342976237281,269.2975640235637,1,0.543000143000143,0.5771709484188849,448.0531456282926,417.0047961354881,95.01578816175763,32.92456632783416,29.732137494637012,201.1086650174885,180.4286839105804,22.500064487249208,1113.6021638285529,0.8673763077344785,0.48791701326555204,0.49036416085231194,0.4923944934211256,0.48258880128950354,0.07929659767352958,0.07435627000290952,0.06597315797984153,0.09290768349683165,0.8213023651338146,0.8331103647729422,0.8536562698536747,0.7877314772692956,0.39969584624330334,0.3819740305278815,0.3507133075174016,0.4461015311076443,0.15099567636453404,0.15308629244291802,0.15668964979699582,0.1453620770779579,1.3238221047396417,1.3090886394667907,1.286292492250249,1.3597680112554125,-0.57161766,-0.591551935,-0.627472451,-0.518572127,0.8083239981493175,0.8167065172206455,0.8315766715196155,0.7835944649301485,0.9603517011632353,0.9628218649985453,0.9670134210100793,0.9535461582515841,3.357690277246828,3.35261492580739,3.337070374961821,3.3745496868591696,1.2445255070661119,1.2347323694638812,1.2203193342704075,1.266860327758581,0.8081980547644783,0.8167268688840021,0.8356460355978612,0.7824711272814451,0.22187366310950196,0.22277078472172684,0.2254047983944254,0.21884470269456902
7,3,A549,4,14,AFA,31736,45492,235,824,31,601,131.7976745651626,706.2702609024452,1.20832330866514,32387,0.5466112078742926,201.0162436016431,1,0.6976171634573112,0.8275930728380312,221.6561565335498,234.04700382615454,84.86459803710851,31.311162392439122,28,177.66732397460922,185.61187802584791,-42.56131082,694.1808075912433,0.9798993423287121,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
7,4,A549,4,14,AFA,73782,122640,1788,1079,1508,641,1651.273400016264,844.2996801387873,1.6150706576950706,76798,0.9083045169117191,306.4998533272892,1,0.601614481409002,0.6191679572874776,480.56670259385476,472.92494119045995,97.3498844375277,38.9688394326727,36.138621999185304,197.84173697051455,201.02565543096054,22.17626940144897,1223.7026688919411,0.9607281439620824,0.40482511251485886,0.40511709059416,0.4132272877561839,0.39569793909857265,0.13289379949993715,0.13427172411868923,0.12497409612754376,0.14269709131649483,0.7231043729170169,0.7194724608388904,0.7382287198295622,0.7039279366287925,0.5653213648334531,0.5690380882309047,0.5434917174100602,0.5912589003976809,0.1454001971859504,0.14472700340829966,0.14931850793912407,0.14066580125801773,1.5316452384548094,1.5330966959353654,1.5058833520807706,1.5606599672140453,-0.422392027,-0.417793033,-0.443000396,-0.397393118,0.7480935622242996,0.7449740323635599,0.7586367855471663,0.7340487801524664,0.9335531002500314,0.9328641379406553,0.937512951936228,0.9286514543417526,2.7997094606863993,2.7933122218657145,2.7874777226696876,2.810091756130075,1.3987514389548723,1.398824971816676,1.380909255953227,1.4179628758975504,0.8269899003615278,0.8230084382512217,0.8298601855107943,0.8212377675937486,0.23997092496536676,0.23932004059247802,0.23870857040958438,0.2409837147275602
7,5,A549,4,14,AFA,35948,42900,1850,1268,1655,1048,1746.8110326026483,1161.4194670079003,1.1493540312958646,36327,0.46033766688536804,213.9402139714262,1,0.837948717948718,0.8700539370558678,228.4581066973897,237.19190542680835,96.317184344228,34.277603523999396,30.4138126514911,194,202.8122906852599,1.2299917656226314,720.5584412271571,0.9895669887411567,0.40316610004481745,0.4009359239230269,0.4050860688672775,0.3970472660809069,0.12540174471992652,0.1295837823668191,0.12055013867840907,0.1367038471619536,0.7426791402161258,0.7336141901003314,0.7535149942773565,0.7182022943929295,0.544691219738509,0.5562956006922288,0.5309401572489105,0.5755409588435293,0.13266192642943755,0.131104087142836,0.13449109862848727,0.12849204733346262,1.5246871897266758,1.5347243624276221,1.51392722032665,1.5515246453747045,-0.447667323,-0.435409889,-0.46257888,-0.415136034,0.7648292896565919,0.7578754581789536,0.7732309966814274,0.7459146286336173,0.9372991276400366,0.9352081088165904,0.9397249306607955,0.9316480764190233,3.160583103764922,3.1660210293303814,3.149343779487033,3.173894050149984,1.3992854450067493,1.405140580060803,1.3933770816482411,1.414820798212751,0.8492704588880731,0.8433192593952441,0.8576037926325792,0.8335229818142089,0.2436680509019995,0.2432257604405148,0.24453848282774793,0.24255670724404021
7,6,A549,4,14,AFA,47230,64464,1430,1648,1114,1444,1262.153906415414,1541.8782130002116,1.3037034773759069,48576,0.7725484133679706,245.22459847625757,1,0.7326569868453711,0.7670455877074126,310.4696482353102,317.05046916855366,97.62171889492625,36.376708920888284,32.64965543462902,196.83363639495178,197.1345236859323,84.46556033524521,879.6366517139589,0.9722908432147562,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
7,7,A549,4,14,AFA,42986,67716,552,1838,343,1514,447.88028660494115,1679.252919555204,1.4345976952055806,44663,0.8657859774720157,233.94759043423744,1,0.6347982751491523,0.6970595333744057,338.80957581143747,334.46225497057213,83.81527307120105,31.549169778902044,29,176.45150930251387,169.54521411677902,-21.39848636,880.3056992722711,0.962452141593713,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
7,8,A549,4,14,AFA,21490,27650,660,1784,502,1609,581.6019078641228,1696.2631456491392,1.197873545177927,21696,0.6542674798551459,165.4143821327476,1,0.7772151898734178,0.8348126595044424,191.41186802298597,195.28952864913163,70.21395872616783,26.058069133207805,23.259406699226016,140.2477646786323,144.75775652785217,-27.65770174,568.7594513539337,0.9905051622418879,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
8,1,A549,4,15,AFA,81089,139062,904,1182,442,881,623.5814968738053,1022.9576514693731,1.6549796924687292,89542,0.812131039970491,321.3187225217815,1,0.5831140067020466,0.6042370214877395,448.4894501897013,487.2658411996474,123.47064428438041,42.00770576495971,37.013511046643494,279.8703722011427,261.68241972541153,-75.84087959,1298.6204537917824,0.9055973732996806,0.24055995678265354,0.22804338154255946,0.23494151768085833,0.2320077328009632,0.2008521763175425,0.2588579644654411,0.22372730735051416,0.23310325541191576,0.8691629182625485,0.8237164875049933,0.8518786898519316,0.8453509300488832,0.7238410405919038,0.8299605919032154,0.7679160722516087,0.7854876630422143,0.07660026513077611,0.06798705829812729,0.07289050739978968,0.07152256471616218,2.6983819559149174,2.802666263327646,2.7457364718924326,2.767327263876619,-0.530976863,-0.449080547,-0.495858243,-0.482824639,0.926185204726277,0.8959393267832504,0.9145489439103315,0.9100473575916748,0.8996040773745931,0.8718034302146452,0.888319157039482,0.8839059858394032,5.8080717939694075,5.869030502208072,5.834543607972578,5.837877690068516,2.497324004246307,2.5371882910664305,2.5206054722215656,2.5312136881763596,2.869411599827963,2.6779789614810454,2.797138591376239,2.7815059560835067,0.7675659440363773,0.73420923148662,0.7552164746816903,0.7536523028738582
9,1,A549,4,16,AFA,41413,68355,1869,538,1652,223,1758.6311544684036,378.32233839615577,1.493395063892271,41996,0.9048885845742811,229.62723981731196,1,0.6058518030868262,0.6696151769737849,352.788608005544,361.95717978788593,77.69813382572325,30.27819838739931,27.80287754891569,155.068281652059,150.16394345361178,-29.15847043,881.5777772109133,0.9861177254976664,0.0027213350522248235,0.0020554730036899584,0.0035800902873348002,0.0029985870580959916,11.38671620061248,21.703398108163682,7.041539567988491,10.4355481396623,0.9572002947983983,0.9166241730848412,0.9740993479056881,0.9608848845193262,2.834721162205322,3.2717874955523407,2.486326745506222,2.7565305711575268,0.001542193096023104,0.001109971212243454,0.0020757355298252262,0.001673928613615657,9.046022220358386,9.446510449211633,8.697970277840424,8.94747634761606,-0.361936958,-0.284728172,-0.42874821,-0.379788222,0.990776850361796,0.9780341965389595,0.995650997339648,0.9924336965003386,0.3233927619558887,0.24195631690579206,0.43602728043823813,0.3478262647579024,58.472413273758725,59.20380937692782,58.0101678942539,58.25329979578622,6.508052990230002,6.484914444744453,6.5266174294383,6.504830485239965,520.7064908426087,498.91268238356815,536.6929998056539,523.1458058419357,133.02330176080523,130.15402012293328,135.93363484341057,133.3953384953993
9,2,A549,4,16,AFA,29732,40940,261,863,31,685,137.24643481770482,778.9263756222252,1.2149803149222824,30063,0.6894397089632666,194.56607655001386,1,0.7262335124572545,0.8230586024465475,230.16149511220357,233.65358974344906,83.18653737234169,30.301174759140583,27.16615541441225,167.22751339750704,166.71588470375914,77.13448387187661,673.7544007200504,0.9889897881116322,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
9,3,A549,4,16,AFA,26356,39831,470,959,283,746,385.7262103505843,844.3717559568979,1.2328916351720725,26814,0.6417072665369946,183.18706679522973,1,0.6616956641811654,0.8111012934729108,212.52048660960622,215.37873618349607,77.17512552629896,28.004779259796802,25.059928172283335,158.52210277100858,162.99251537770564,27.632960274496032,639.0092347159895,0.9829193704781084,0.31154948532515336,0.3035333721603913,0.311624660372372,0.30294675916078234,0.23180326572569487,0.24615568005721777,0.22796113449510244,0.24831298200514137,0.6233169788173155,0.6007965451073443,0.6344529685040577,0.5939847095494593,0.7811415800593821,0.8051279686734355,0.7744401360101332,0.8085932985073547,0.08877179531016091,0.08577477550688546,0.08960205773807672,0.08533854201085771,2.0244414246101115,2.053471147274092,2.027270595099149,2.0494935396162774,-0.281361382,-0.258397768,-0.292627177,-0.252521511,0.6961461736064416,0.6754919750020506,0.7077288976997339,0.6685524007938596,0.8840983671371524,0.8769221599713912,0.8860194327524489,0.8758435089974295,4.712173328588937,4.715977271824215,4.7026867550450415,4.729032776349614,1.7926381588844167,1.8073154672168743,1.799309460604047,1.801180557611136,0.9989570961185912,0.9870785369332573,1.0192717239538354,0.9748576120362564,0.30769009046106977,0.3083085542476178,0.31180821461223385,0.3057926485103488
9,4,A549,4,16,AFA,74014,124496,1000,1658,749,1162,870.7977815007971,1364.521536466074,1.971912105695802,89830,0.90491483689165,306.9813539354277,1,0.5945090605320653,0.5071219944902887,506.00621122602973,521.7278984298233,108.66922287382016,37.51747113135874,31.953090617340916,239.70187097992547,215.35254470648684,-10.43930828,1354.2712113868647,0.8239340977401759,0.15326673303897953,0.1467367341118159,0.164692966171653,0.15210040249938456,0.2467839364617708,0.2784786799727829,0.2046513551517825,0.25017472254060547,0.8990777917437419,0.8838931064788292,0.9175498879741885,0.898205342440201,0.8066284584034624,0.8581617006000619,0.7313660715330169,0.8124286289850687,0.06936029075830073,0.06529889712341698,0.07595585072980869,0.06889254332902923,3.132277130351241,3.1963844103146033,3.0260680177012405,3.1391143086679687,-0.537473269,-0.501376035,-0.591373114,-0.535582939,0.9486630487158086,0.939253918724185,0.959790821729064,0.9483426544046684,0.876675149616869,0.861781299614425,0.8977074085307012,0.8750468256408821,5.62353878852285,5.669298593785438,5.580233808486587,5.618014592826591,2.884886189134937,2.912354809103307,2.8211227505183682,2.887841023523918,4.643793484023153,4.518457514379975,4.7595955117953,4.665107248787642,1.2226443551212327,1.1992340485881865,1.2410617167367723,1.228820492832062
9,5,A549,4,16,AFA,58805,221615,1197,2018,848,1383,1061.5356177195818,1658.2756398265453,3.5511989267295982,79622,0.9645545075423508,273.6290398114777,1,0.26534756221374906,0.2815950389242004,604.4218241211123,711.5848508786567,84.64632301523794,26.80230233341248,22,179.92854073905255,159.49706141645794,-33.73543555,1619.94235098623,0.7385521589510436,0.19293306817866396,0.17329721891271938,0.19540103636517558,0.19565170592237768,0.2115405356821859,0.26797748648448494,0.19213912555660742,0.2031789666596179,0.9004566884408359,0.8735860145729006,0.9117254701718931,0.9055157114097762,0.744939601189792,0.8435867023489065,0.7067155658835941,0.7297729117355064,0.07482559872282267,0.06672042499756194,0.07816631874951549,0.07633597452012311,2.9087774774668675,3.0511195450311215,2.875444951439399,2.8906197041818396,-0.559376506,-0.489348279,-0.587188687,-0.573607069,0.9463261355722292,0.9281571802392489,0.9530927447258516,0.9498434533992979,0.8943160165378393,0.8671887728652893,0.9040987342659795,0.8987911468245577,5.285493438792019,5.341590757609421,5.216016268714281,5.237400437019807,2.696630771423762,2.7767615527409824,2.6819204843228808,2.6850016157914514,4.038680445894389,3.9717035199975186,4.161078635687783,4.0976200273572445,1.0625552453941474,1.0599202516205004,1.0883044403110977,1.0751997485042182
9,6,A549,4,16,AFA,17962,25896,1857,1609,1701,1443,1780.2028727313216,1524.2121701369558,1.200262364601508,18136,0.7364461391322722,151.22806850096643,1,0.6936206363917208,0.8331511755198656,184.922944276553,182.12358441453978,62.00806399170998,23.39816307948735,21.095023109728988,124.17226959147101,125.0996657531535,-39.24869497,520.4995667241114,0.9904058226731363,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10,1,A549,4,17,AFA,75364,121128,1737,1488,1345,1179,1532.0602144259858,1340.247585053872,1.4440563883222248,78313,0.8611969154507214,309.76834094113104,1,0.6221847962485966,0.6924937336843534,438.6912536552806,449.7654944523868,109.60383204979651,42.49950672009927,38.8329756778952,222.8175181575385,222.97424215811213,63.73960780680174,1169.4427842621187,0.9623434168018081,0.38464653225326406,0.3765563370431436,0.3831385618743599,0.38000290924697777,0.12310154046430895,0.135389561734534,0.1266962154790317,0.13206945772530107,0.7858553515256201,0.7630999529809852,0.777824979081835,0.7678616727289156,0.5382109195232534,0.572035947833728,0.5483074198406819,0.5630864883285385,0.13352622440018846,0.12897038584606757,0.13217785776883878,0.130186441969277,1.6799507386859567,1.7114609728353678,1.683062053349365,1.6964540825407324,-0.501234627,-0.467877979,-0.490800362,-0.477279148,0.8215299119887928,0.8052389037945121,0.8156925097327059,0.8091622121483395,0.9384492297678455,0.932305219132733,0.9366518922604843,0.9339652711373495,3.1133922759817745,3.1173385283980215,3.111844527787249,3.121246137003007,1.556849198221648,1.5760714111008336,1.5563658378703336,1.5643846248154314,1.0266030292395385,1.0076204413294843,1.0138119744645984,1.005781919751671,0.2874261424259612,0.28575250076600334,0.2851270474859069,0.2844628443692425
