ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_BF1_5_00_256,Texture_AngularSecondMoment_BF1_5_01_256,Texture_AngularSecondMoment_BF1_5_02_256,Texture_AngularSecondMoment_BF1_5_03_256,Texture_Contrast_BF1_5_00_256,Texture_Contrast_BF1_5_01_256,Texture_Contrast_BF1_5_02_256,Texture_Contrast_BF1_5_03_256,Texture_Correlation_BF1_5_00_256,Texture_Correlation_BF1_5_01_256,Texture_Correlation_BF1_5_02_256,Texture_Correlation_BF1_5_03_256,Texture_DifferenceEntropy_BF1_5_00_256,Texture_DifferenceEntropy_BF1_5_01_256,Texture_DifferenceEntropy_BF1_5_02_256,Texture_DifferenceEntropy_BF1_5_03_256,Texture_DifferenceVariance_BF1_5_00_256,Texture_DifferenceVariance_BF1_5_01_256,Texture_DifferenceVariance_BF1_5_02_256,Texture_DifferenceVariance_BF1_5_03_256,Texture_Entropy_BF1_5_00_256,Texture_Entropy_BF1_5_01_256,Texture_Entropy_BF1_5_02_256,Texture_Entropy_BF1_5_03_256,Texture_InfoMeas1_BF1_5_00_256,Texture_InfoMeas1_BF1_5_01_256,Texture_InfoMeas1_BF1_5_02_256,Texture_InfoMeas1_BF1_5_03_256,Texture_InfoMeas2_BF1_5_00_256,Texture_InfoMeas2_BF1_5_01_256,Texture_InfoMeas2_BF1_5_02_256,Texture_InfoMeas2_BF1_5_03_256,Texture_InverseDifferenceMoment_BF1_5_00_256,Texture_InverseDifferenceMoment_BF1_5_01_256,Texture_InverseDifferenceMoment_BF1_5_02_256,Texture_InverseDifferenceMoment_BF1_5_03_256,Texture_SumAverage_BF1_5_00_256,Texture_SumAverage_BF1_5_01_256,Texture_SumAverage_BF1_5_02_256,Texture_SumAverage_BF1_5_03_256,Texture_SumEntropy_BF1_5_00_256,Texture_SumEntropy_BF1_5_01_256,Texture_SumEntropy_BF1_5_02_256,Texture_SumEntropy_BF1_5_03_256,Texture_SumVariance_BF1_5_00_256,Texture_SumVariance_BF1_5_01_256,Texture_SumVariance_BF1_5_02_256,Texture_SumVariance_BF1_5_03_256,Texture_Variance_BF1_5_00_256,Texture_Variance_BF1_5_01_256,Texture_Variance_BF1_5_02_256,Texture_Variance_BF1_5_03_256
21,1,MCF7,0,7,1xroi,1xroi,26552,36764,304,339,102,157,202.74792859294968,238.96094456161495,1.147329536212208,26780,0.5214032019856635,183.86695296275522,1,0.7222282667827222,0.8715891715830819,200.09228614856352,201.9925741209315,82.20097323024831,29.4881297168164,26.1725046566048,167.2421091619066,170.7408360242493,-69.62398507,618.7249634685276,0.9914861837191934,0.23215360855295675,0.2222050987513941,0.23215577134179968,0.22105667818848546,0.5263219466541881,0.6373774655712982,0.514094432699084,0.6206120434353406,0.2932013901992017,0.14468600264527479,0.3071084735435122,0.16831164056860617,1.1594300562305506,1.2473001006433813,1.1425360663067197,1.230642599250393,0.05399384430258063,0.049434155721588734,0.05436762625666872,0.04997157773773673,2.495428647408731,2.5427694535426837,2.4865956294120717,2.5421543012470487,-0.05672481,-0.020052571,-0.059406583,-0.021672518,0.36819800411346776,0.2240570191132074,0.3757922044279615,0.23275672442155546,0.7845584794516778,0.7560344485454618,0.7845728143265763,0.7572858719005865,3.388979878334113,3.392387982696353,3.389750215331611,3.3874432379072066,1.9250813327381888,1.872333282659559,1.9308323125236866,1.887556438542527,0.9629903959451465,0.8530166295622958,0.9698158564863242,0.8718028410524958,0.372328085649833,0.3725985237833993,0.3709775722963533,0.3731037211219581
21,2,MCF7,0,7,1xroi,1xroi,24013,30744,1205,400,1037,217,1120.2400782909258,307.3659267896556,1.1157949231393915,24178,0.5378952549352394,174.85508625065918,1,0.7810629716367421,0.8962220379945878,190.4914187080843,189.02380802428036,79.1580697086532,28.84313708625086,25.495097567963924,157.86639921148515,160.5864911481448,28.120999648906665,580.2569260369921,0.9931756141947224,0.3410235925411002,0.33769857645644574,0.3410117716072534,0.3360805121474139,0.46670707420555896,0.5188815472804446,0.4576446726794113,0.5331981306763072,0.14043534720680623,0.04616393955753315,0.16175831718388442,0.01853118976244269,1.0954224214476593,1.1510497077530437,1.0808986215461167,1.156915375785668,0.0486650243456634,0.0466233407959661,0.04937623278376338,0.046048143396310824,2.151931160583345,2.16459573746398,2.1502490127409333,2.167616277685071,-0.017827699,-0.007526102,-0.026470444,-0.004299826,0.19485740077404157,0.12735590399204433,0.236747602883852,0.09642077830139717,0.8047389658621595,0.7923421640534337,0.8092152686350802,0.7870117748077466,3.696077582474674,3.690281363497134,3.692789021706296,3.705493342738735,1.6429107024608947,1.5886100232902343,1.6600965461992434,1.5831185968209815,0.6192079240181876,0.5691074034408032,0.6342711364746485,0.5533328423196728,0.2714787495559374,0.27199723768031214,0.2729789522885162,0.2716327432489938
21,3,MCF7,0,7,1xroi,1xroi,25633,32922,1531,469,1354,283,1443.699801037725,373.96871220692077,1.1160185325723426,25811,0.5146379634596241,180.65699336088937,1,0.7785978980620861,0.8960424677671542,195.21156144080393,194.5584745005984,82.73451516749222,29.84376315346381,26.40075756488817,165.44341115013808,167.37587343064737,33.71722863802708,599.5706345359769,0.9931037154701484,0.20435418359717952,0.19249404324242947,0.20476311842411427,0.18302547151666237,0.5120835526049468,0.5872411817661018,0.4989090027476968,0.6925391591096455,0.5162682772325368,0.44862676160125853,0.5274550606946995,0.35156056067152625,1.1494282248242012,1.2105157757799665,1.1353786732157893,1.2922685861506338,0.050815652641545535,0.0476877298599176,0.05124989868884046,0.04443975387852388,2.7352638146858768,2.8075048815391472,2.733856929289644,2.8666493180596087,-0.152030672,-0.107750897,-0.152727404,-0.071223242,0.6020024679619396,0.5231252917869383,0.6030598221071735,0.4368086987515259,0.7932153989394,0.7716962011910092,0.7950895616045028,0.7496501139614956,3.468809456341335,3.4693100908421317,3.4774931307580403,3.4758037922506184,2.2081153208374276,2.2029687609067827,2.2071195605762517,2.184876012414894,1.605137743841274,1.5428628598138747,1.6126743039369789,1.4434788469105957,0.5293053241115562,0.5325260103949958,0.5278958266711675,0.5340045015050601
21,4,MCF7,0,7,1xroi,1xroi,38129,49590,1051,1368,790,1178,918.9379212672769,1275.9701014975478,1.178838734569901,38398,0.7022672639053662,220.33463323138062,1,0.7688848558177052,0.8482924514393818,261.89521953658283,264.1685068285014,93.43446901438462,34.56285409564505,31.04834939252005,189,186.44671635828112,84.81633935095662,751.5533905932737,0.9929944267930622,0.2389577597290356,0.2108667523890376,0.22932582087440412,0.21382739917310928,0.38637402834933693,0.5362017560655378,0.41545145960624574,0.5150883353451113,0.5407620267829194,0.36625173953373835,0.510969489536412,0.3926960670805127,1.013871871560495,1.1614983260489207,1.0439558863766891,1.1453433676398979,0.06224028670895549,0.05316706138559613,0.05982200548240512,0.05410174523332617,2.5086713807869208,2.651826516086865,2.551205013552518,2.6375911581274942,-0.177588527,-0.077746101,-0.155184838,-0.091847143,0.6218638697355748,0.4393875684031426,0.590743646078901,0.47354301780345354,0.8242744560101131,0.7770567479159394,0.8128038017651052,0.7834044448460827,3.5176578175851962,3.511775486200388,3.516931432450781,3.524031603204214,2.0856563955008185,2.069796160397172,2.097868440386733,2.0752997058923897,1.2963005363983768,1.1559583318250137,1.2836305024267993,1.1812232062875303,0.4206686411869289,0.4230400219726391,0.4247704905082612,0.4240778854081606
21,5,MCF7,0,7,1xroi,1xroi,25611,32930,943,1747,758,1569,848.3687478036782,1656.5722931552848,1.1235345815493907,25840,0.2744022712874352,180.57945060336255,1,0.7777406620103249,0.8900482605715326,184.21361589945954,185.60711193270586,88.0056816347672,30.071859034296814,26.40075756488817,176.64937022248338,177.14257484392522,-52.69989004,601.3279938488577,0.9911377708978328,0.20681412221898754,0.20090159843763322,0.20736588722526084,0.20450346672353217,0.6133247036932162,0.7288323870649223,0.6007372002592354,0.6585025067806362,0.2078570771033347,0.05623431996985023,0.2218336012183104,0.14900476612570812,1.2253335767776679,1.3016096478024015,1.2107504923726484,1.258470732666666,0.049727532877291335,0.045972306875609575,0.050123434536610924,0.04814673784198972,2.6190395878554646,2.650942060589501,2.6161074585636785,2.635687847054557,-0.030662618,-0.005477709,-0.030792149,-0.018537297,0.2798567753180249,0.12023090600925287,0.2802816028965291,0.21936122595203547,0.7549199656400726,0.723303614212903,0.7550372174145095,0.743535793539903,3.442660086566077,3.4563070846704513,3.4494086195722615,3.452864305087531,1.951158332211674,1.8752551991638733,1.9586738455751087,1.9245035798202639,0.935195609914949,0.815687407385834,0.9432441415199992,0.8891031214734753,0.3871300784020417,0.3861299486126888,0.3859953354448096,0.3869014070635264
21,6,MCF7,0,7,1xroi,1xroi,23292,30616,1095,1798,923,1620,1010.8822342435171,1707.1807487549372,1.137793525241728,23541,0.3861533873537452,172.21003302935463,1,0.7607786778155213,0.8788940856273081,179.40785650576822,182.12358441453978,82.28000972289685,28.533072034439645,25.059928172283335,165.02181673948448,165.49201145071962,20.11959170248831,577.0853531617383,0.989422709315662,0.2446479802343333,0.24151980843649618,0.24370658463304193,0.2390555643425523,0.5941433800553522,0.6946354260901031,0.5582597842560398,0.6620319883678663,0.12957026549782966,-0.015035557,0.1901770780691019,0.03483681120483456,1.2042040999783274,1.288799437944415,1.1749707135668697,1.2510653222535295,0.05064987801050894,0.04692967428846257,0.052151742225025575,0.04834299071621864,2.482925895270874,2.493653534103432,2.478287970255674,2.5020424865871274,-0.012626766,-0.005021569,-0.025395681,-0.002264952,0.17623277350547695,0.11169201331420459,0.24851137247760802,0.0752154711762946,0.7583666374325821,0.737992901159016,0.7686809412184237,0.7389243483653003,3.5611998928667083,3.545096797539352,3.5379334938040476,3.5596146855688837,1.829585367409565,1.7419333498544554,1.8636295891075196,1.7822180755306298,0.7710291468118804,0.6740563819817851,0.8204608450019037,0.7098230430994956,0.34129313171680886,0.34217295201797127,0.34468015731448665,0.34296375786684097
22,1,MCF7,0,8,1xroi,1xroi,27381,36091,1746,815,1559,622,1651.947226178737,712.2689456192251,1.1259958367886818,27570,0.24114065288277184,186.71521623690313,1,0.7586655953007675,0.8881027507632538,190.1537562139127,195.6016359849784,88.95504482602435,30.624395426393388,27.018512172212592,179.63439264645072,184.54235270882518,10.862123630848087,622.4406922210657,0.9931447225244832,0.2965375733820994,0.27928957235680185,0.2942824174456393,0.2818336443746631,0.4010826771653544,0.5102471599631563,0.40641306813884903,0.5144688363524714,0.3678763089386596,0.20052348469585599,0.3647049083956764,0.19530004812627622,1.0304101023400951,1.1392102042669785,1.0383095616332738,1.1470051718364895,0.06269025641581034,0.05620935302811625,0.06279544608148094,0.0564756248939419,2.236887846041324,2.3104426630755253,2.2450922044471193,2.3075510210221832,-0.095601649,-0.03946971,-0.097587939,-0.043883684,0.4485005685784915,0.2980476137599261,0.4535755189370805,0.3136177243431159,0.8266774592938326,0.7970942675504343,0.8274165780658479,0.7996268218678322,3.4795199878861296,3.478776481424624,3.467896846403993,3.4766272643536995,1.8042218224114641,1.7685471248135707,1.8069737011601432,1.7575874798506772,0.8679179403939443,0.766205994558943,0.8730335182105797,0.7641912037147467,0.3172501543898245,0.319113288630525,0.3198616465873565,0.3196650100168048
22,2,MCF7,0,8,1xroi,1xroi,27980,35705,1727,1083,1542,890,1635.15,984.959828448892,1.112642317884035,28173,0.4236579871644717,188.746503177383,1,0.7836437473743173,0.898761429370894,198.3648002088899,198.39858870465787,89.88882021697692,31.39980859383659,27.65863337187866,179.33265179548314,179.68324541041352,33.12962794195315,625.4701294725885,0.993149469350087,0.21910922733372223,0.2087049418589864,0.2253513515747387,0.2121939968264616,0.5191190079585415,0.6535680839108448,0.48512289780077616,0.5906679209783632,0.2979073144245892,0.1215900614154964,0.34479271619709123,0.2015962903632694,1.1393732000657022,1.2508452975816917,1.115238281355741,1.199828804876352,0.05352169999627873,0.0485066670496025,0.05547948774781999,0.050397867984775586,2.507120721030532,2.565795116567165,2.4821817548335825,2.544735989304057,-0.052868378,-0.012899348,-0.073004248,-0.025622039,0.3567703403722833,0.18100608692109674,0.4140620628843569,0.252811321801049,0.7762376022035687,0.7436587596267201,0.7903884244512811,0.7555108184383819,3.33066814732556,3.3270275332459263,3.326002587322122,3.3436312323612416,1.939854113911838,1.8694279466689923,1.9513997645931849,1.9067775657475257,0.9596572807677504,0.8345027021825455,0.9956997663950773,0.8889542647630169,0.369694072181574,0.37201769652334704,0.3702056660489643,0.36990554643534557
22,3,MCF7,0,8,1xroi,1xroi,27000,35890,923,1298,738,1104,830.152925925926,1193.9582222222223,1.1628435094825045,27339,0.43756798034033156,185.411616971131,1,0.7522986904430203,0.8599609421606748,195.93290906369802,197.80040444852483,85.42247947700886,30.333781221268108,26.832815729997478,171.58868016053876,176.1799980274683,47.13652150519823,628.1269837220809,0.9876001316800176,0.20976740880311032,0.19808045044106334,0.21042880632461072,0.19731467080243237,0.5799116573842903,0.7020581255106407,0.5517241379310345,0.7119484576337367,0.27851878539358743,0.1296062724350848,0.3140791279575363,0.11507006294143884,1.200423605351731,1.2828200323661982,1.1748109864222862,1.2872917040522558,0.05138142308672744,0.04713763936470413,0.05231246814498867,0.04681114131178251,2.6267970735152226,2.679455444779006,2.6117386966973863,2.6790896878307624,-0.048617465,-0.012995766,-0.058952189,-0.009685702,0.3502652032092142,0.18558611979956768,0.3830141630142598,0.16043105235044192,0.7670217693376563,0.7320383750123011,0.7715821275385993,0.7277008062108091,3.4432110620318803,3.4467960938411855,3.431859153849105,3.436977743069113,2.0003509497758025,1.9436593495086938,2.014468869339601,1.9330892535151032,1.0276469197316729,0.9111385308457329,1.0569866053014039,0.897101994428489,0.40188964427899165,0.40329916408909305,0.40217768580810986,0.40226261301555555
22,4,MCF7,0,8,1xroi,1xroi,38824,51300,847,1471,622,1243,734.2279775396662,1358.1553420564599,1.1445213146073085,39160,0.331797252755785,222.33365036538657,1,0.756803118908382,0.8737277211330096,229.19551552782096,238,106.96261028976434,36.695274551410215,32.2490309931942,215.667568261897,216.21175485380942,-55.08855876,747.2518754031087,0.9914198161389173,0.2247925910319369,0.20796480231051498,0.22746835487527642,0.21509396374213016,0.4955554965903362,0.634879216656803,0.47907988644503996,0.5659355392288303,0.3371112612911198,0.15552380231637417,0.35961867771923073,0.24594415106564857,1.1269841046961406,1.2345780996137161,1.1122233403722945,1.1881096572948915,0.05531369972302777,0.0490870621259283,0.056166344004711675,0.051757373822960424,2.501391852454905,2.582114004110067,2.4909934565916076,2.549286861616206,-0.073456071,-0.01660179,-0.081848977,-0.040350387,0.4167245921331821,0.20568321563633157,0.43761692857334866,0.31568964922107856,0.7903174600697074,0.746327920526364,0.7951202268602117,0.7687497436900431,3.3598323029161246,3.359148867488029,3.3573266827624635,3.3603260578109078,1.9603361258073224,1.8989307791741272,1.9629162534580136,1.9344822989342023,0.9995837859249761,0.8687255466231054,1.0171532789407305,0.9351085545969067,0.37378482062882634,0.37590119081997697,0.37405829134644275,0.3752610234564342
22,5,MCF7,0,8,1xroi,1xroi,27097,34592,1609,1439,1421,1255,1516.2271838210872,1348.8113075248182,1.1136969193642654,27282,0.38632939228497315,185.74437257609907,1,0.7833314061054579,0.8979103583862229,193.64202769642637,194.85892332659543,87.6184911990614,30.746713291538562,27.202941017470888,175.71426845288073,178.6078318795824,-46.65519026,615.8132752230961,0.9932189722161132,0.348236984290108,0.31575101524406757,0.3253659927351411,0.31732959598303967,0.2997669710050808,0.41652738368251263,0.36506480100929006,0.39640546926443815,0.41431806855959125,0.1935964432924432,0.2926721280740459,0.2306714675084361,0.8986363239108862,1.0466434627462493,0.9862293528861105,1.0202412283752305,0.07810058001256386,0.06489040988365405,0.06981674120115373,0.06627585587630394,1.9828601887694526,2.0937717682444634,2.0585296876476655,2.082670631609976,-0.126838139,-0.03364094,-0.065263052,-0.04103283,0.4852827248381749,0.2629361951031891,0.36009103653176494,0.28905035008335034,0.8564885204568898,0.8122594939168967,0.8304048629429982,0.8169500716582097,3.4890552775337125,3.484121739806429,3.4804067744771956,3.4857651934771656,1.6561923741574065,1.6201308837873953,1.6505360898962549,1.6390717675422322,0.7238841096005437,0.616522086940213,0.6671716355820454,0.6341177793160675,0.25591277015140523,0.25826236765568167,0.2580591091478337,0.2576308121451256
23,1,MCF7,0,9,1xroi,1xroi,26705,33884,968,1040,796,843,882.9108406665418,940.1226362104475,1.1123934786274756,26888,0.5020643658144271,184.3959382474368,1,0.7881300908983591,0.8989624797457891,198.32906425459322,198.13379318026495,85.84287972802403,30.55634084804608,27,171,171.52097551317024,9.837881047967786,610.98484809835,0.9931939898839631,0.4310327150386143,0.42646551283055306,0.459104752684847,0.4227187240339223,0.28856920684292386,0.3351032448377581,0.24747533372025535,0.33374087951094455,0.3210327384747948,0.2120131621931637,0.4097302909899778,0.20970117273144276,0.883105036791078,0.9498950060861577,0.812875039321713,0.9476789758582078,0.08197121954582062,0.07792916308691285,0.0907538282469629,0.07654912562651561,1.7702049974317993,1.7960196612358805,1.6987952856412674,1.7991566138357837,-0.090396525,-0.063654564,-0.150563222,-0.051286429,0.3928155643561262,0.33373313619994344,0.49157032822146113,0.30059091002841043,0.8668662519440123,0.8557640117994101,0.8876842716192689,0.851966081640702,3.6121306376360813,3.6138446411012777,3.620584252273167,3.61916781699862,1.4513175837783845,1.4117724532111766,1.4200485770289584,1.4253529275831558,0.5614547138824832,0.5154268116551588,0.5910407884616244,0.5108532613267052,0.21250598018135314,0.21263251412322814,0.20962903054547022,0.21114853520941246
23,2,MCF7,0,9,1xroi,1xroi,28296,38088,1505,1134,1298,950,1402.5773960983884,1043.2891574780888,1.1489363548042395,28490,0.6992514434140175,189.80934159789442,1,0.7429111531190926,0.8703702305341223,224.61651830351352,224.71537553091466,80.43009387039157,30.22053946747987,27.018512172212592,160.51323932934628,160.57291470127186,-54.92828638,639.1686142824235,0.9931905931905932,0.2569503304267502,0.2406080594677421,0.24965267706371702,0.24484222376765932,0.619155464640561,0.8234347516934247,0.627893327464143,0.7345706289586095,0.23053470610619722,-0.017894138,0.22311863884800254,0.09310950179854725,1.212365145745065,1.3252855309080445,1.2102051211270488,1.2807102526691019,0.042331073780849965,0.03773009385957478,0.041560032632502804,0.03971580940085754,2.414156966834258,2.4669463354199577,2.43208990272564,2.4582165633822015,-0.051372003,-0.012228907,-0.041344528,-0.022332266,0.3457186527318765,0.17290924649270145,0.31237930730473973,0.2323886735671597,0.7891763477579307,0.7369014836440986,0.7796884654612889,0.7656561051747035,3.403784336645237,3.4163766326110547,3.3989582187007086,3.3982913536603334,1.8416248281470757,1.759095781960126,1.8528505766746113,1.8233075329719424,0.9901580925892564,0.7944834993289724,0.9885525260779513,0.8854058299753191,0.4023283893074545,0.4044795627555997,0.40411146338552406,0.40499411473348346
23,3,MCF7,0,9,1xroi,1xroi,38523,48720,1061,1340,851,1108,955.4327544583755,1223.8608104249408,1.109786903283549,38744,0.40554738297158344,221.47010403626192,1,0.7907019704433498,0.9010738881863535,231.66588953828392,232.35533133543547,105,36.87837248570981,32.55764119219941,209,211.75977172342414,5.648949148788559,732.9676041556468,0.9942958909766674,0.2546999925040497,0.23439832433410246,0.2539954803092772,0.23464108121024602,0.5711265155367612,0.7916553926078251,0.5582419341926187,0.6974250670132401,0.3845140489130544,0.1524908791972272,0.39997611172244496,0.253656372946085,1.1315243145895884,1.2689852920688036,1.1181572072692583,1.2160542124873925,0.0368374506522521,0.03303266622539141,0.03705477517817222,0.03379359603397896,2.450720975156253,2.541800957177216,2.4447968437640792,2.529118848628902,-0.111887422,-0.04729456,-0.119246916,-0.057353772,0.5020717162779821,0.34036274634377855,0.5163011647786611,0.3724529619353244,0.8147348324366797,0.7779599030861966,0.8164443657107081,0.7838542294778945,3.413831865749539,3.4125223226365065,3.4041843460624985,3.412503722957789,1.9593041029247105,1.9250754521278197,1.965954971398732,1.9603286634632746,1.2847290552627069,1.0765378177683829,1.3024904302974765,1.1714863612687303,0.46396389269986793,0.46704830259405217,0.46518309112252476,0.4672278570704944
24,1,MCF7,0,0,control,control,10231,14550,1553,482,1456,332,1504.5424689668655,403.488808523116,1.2651332333069953,10442,0.7996968272557727,114.13375391261539,1,0.7031615120274914,0.7904305836516916,148.01081854319727,150.6154042586614,43.73785545725808,16.976922280611493,15.297058540778355,87.8407679732749,88.86629011723318,-10.39805224,403.30360723121805,0.979793143076039,0.08765696977198446,0.07501673771452677,0.10346760623594692,0.08604254632758546,2.365995148191119,3.1624583646717523,1.838600451467269,2.8090292496820686,0.5765480914813584,0.4362380495329437,0.6684412214944988,0.4998551481211995,1.8562591796888603,2.0286499754589546,1.7082741085571147,1.9648095650437878,0.01760713368619619,0.015376593293373582,0.019752536396300632,0.01642566360021893,4.362002823046988,4.52912012911331,4.167980188884783,4.425456002408334,-0.178185741,-0.116090574,-0.244648435,-0.15235796,0.757614030056721,0.6540299466075519,0.8289027473353876,0.7197361425012504,0.6440254397350316,0.5946027241806273,0.686573935861032,0.6303393586684474,5.058749077101572,5.107016224347266,4.978350092345577,5.053200508690122,3.236772092704393,3.221082299353437,3.213687218077453,3.2259572386776414,8.808804637069343,8.056668297039874,9.252045133335212,8.42383354648554,2.7936999463151153,2.8047816654279076,2.7726613962006184,2.808215699041904
